no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
,-38,-56,-64,-69,-11.8241,-20.183269
,-40,-55,-61,-68,-11.9887,-21.310468
,-38,-55,-61,-68,-12.2267,-21.11268
,-40,-54,-61,-68,-12.119,-21.623468
,-38,-54,-62,-67,-12.3954,-21.430267
,-38,-54,-63,-67,-12.3772,-21.767467
,-38,-55,-64,-68,-12.143,-21.205268
,-37,-57,-65,-71,-11.5046,-19.298471
,-39,-57,-64,-70,-11.0805,-19.79927
,-39,-55,-60,-68,-11.0447,-21.343268
,-40,-54,-60,-68,-11.5648,-21.323868
,-37,-56,-61,-69,-12.2062,-20.263469
,-37,-55,-62,-68,-11.7474,-21.291768
,-38,-55,-63,-68,-12.4098,-21.367568
,-38,-57,-65,-70,-12.797,-19.58657
,-40,-57,-67,-70,-12.407,-19.89067
,-40,-57,-67,-70,-12.3532,-19.75037
,-41,-56,-61,-69,-12.5166,-20.161869
,-39,-57,-61,-70,-12.2809,-19.60397
,-38,-56,-62,-69,-12.7657,-20.328769
,-38,-53,-62,-67,-12.3507,-22.265667
,-38,-54,-63,-67,-11.9903,-21.786667
,-38,-56,-65,-69,-12.4706,-20.497469
,-40,-57,-68,-70,-13.0981,-20.39427
,-40,-57,-68,-70,-12.2395,-19.53227
,-39,-55,-61,-68,-12.459,-21.416868
,-40,-55,-61,-68,-12.5019,-21.289568
,-38,-55,-62,-68,-12.6249,-21.237768
,-38,-55,-63,-68,-13.1451,-21.247468
,-39,-55,-65,-68,-12.7383,-21.239168
,-39,-55,-66,-69,-13.0703,-20.885269
,-40,-55,-66,-68,-13.2898,-20.826268
,-41,-55,-63,-69,-13.2506,-20.804569
,-40,-55,-62,-68,-13.3309,-20.818768
,-40,-55,-62,-69,-13.2,-20.766269
,-38,-55,-63,-69,-13.1951,-20.82369
,-39,-55,-64,-68,-13.1883,-20.998368
,-39,-55,-65,-69,-13.158,-20.771869
,-40,-56,-67,-69,-13.1863,-20.748669
,-40,-55,-67,-69,-13.2825,-20.941569
,-41,-58,-62,-71,-12.5524,-18.77171
,-40,-57,-61,-70,-12.9668,-19.99147
,-38,-56,-62,-69,-12.9764,-20.186869
,-38,-56,-63,-69,-12.8921,-20.288969
,-38,-56,-63,-69,-13.0106,-20.424369
,-39,-56,-65,-69,-13.0772,-20.400369
,-39,-55,-65,-68,-13.1638,-21.003268
,-39,-56,-61,-69,-13.0634,-20.222769
,-41,-56,-60,-69,-12.9751,-20.186969
,-40,-56,-61,-70,-13.0802,-20.08117
,-38,-57,-63,-70,-13.2475,-19.57347
,-39,-57,-63,-70,-13.2975,-19.7037
,-39,-57,-65,-70,-13.2851,-19.7157
,-39,-57,-66,-70,-13.2713,-19.67487
,-40,-57,-66,-70,-13.2851,-19.70287
,-41,-57,-63,-70,-13.2922,-19.64557
,-38,-57,-62,-70,-13.285,-19.63657
,-39,-57,-61,-70,-13.2887,-19.66147
,-38,-57,-63,-70,-13.2844,-19.63487
,-39,-57,-64,-70,-13.2862,-19.6147
,-39,-57,-65,-70,-13.2943,-19.68727
,-39,-57,-66,-70,-13.2834,-19.66247
,-40,-57,-68,-70,-13.291,-19.67817
,-41,-57,-69,-70,-13.2871,-19.69057
,-41,-57,-62,-70,-13.2979,-19.64787
,-40,-57,-60,-70,-13.3235,-19.67727
,-38,-57,-60,-70,-13.2998,-19.65577
,-39,-57,-61,-70,-13.1212,-19.85567
,-39,-57,-64,-70,-12.6378,-19.88617
,-38,-56,-64,-69,-12.11,-20.565569
,-39,-57,-61,-70,-12.1179,-19.75677
,-40,-58,-61,-71,-12.3547,-19.204371
,-39,-59,-62,-72,-13.0799,-18.342672
,-38,-59,-63,-72,-13.1133,-18.3872
,-38,-59,-63,-72,-13.1796,-18.425472
,-38,-59,-64,-72,-13.037,-18.218372
,-39,-59,-65,-72,-13.1478,-18.348372
,-39,-59,-67,-73,-13.0356,-17.964173
,-40,-59,-67,-73,-12.9747,-17.898973
,-41,-59,-62,-72,-13.0874,-18.084872
,-40,-59,-62,-73,-12.9728,-17.774773
,-38,-59,-62,-73,-12.9547,-17.91173
,-38,-59,-63,-73,-13.0455,-17.74773
,-39,-59,-64,-73,-13.0595,-17.736973
,-39,-59,-66,-73,-13.0779,-17.892973
,-40,-59,-68,-73,-13.0602,-17.809373
,-41,-59,-69,-73,-13.0588,-17.748173
,-39,-59,-62,-73,-13.0206,-17.995473
,-38,-59,-62,-72,-13.0092,-18.049372
,-38,-59,-62,-72,-12.9859,-18.178772
,-38,-59,-63,-72,-12.9707,-18.12572
,-39,-59,-64,-72,-13.0412,-18.080972
,-39,-59,-66,-72,-13.0041,-18.118972
,-40,-59,-66,-72,-13.0337,-18.045672
,-41,-59,-63,-73,-13.0068,-17.859473
,-41,-59,-62,-73,-12.9975,-17.991673
,-38,-59,-62,-74,-13.223,-17.241174
,-38,-57,-63,-71,-13.1585,-19.72871
,-38,-57,-63,-70,-12.8367,-19.74537
,-39,-58,-65,-71,-12.8621,-18.635471
,-40,-59,-67,-73,-13.6313,-17.990773
,-40,-58,-68,-71,-13.3186,-19.11771
,-39,-58,-60,-72,-11.9932,-18.42472
,-37,-58,-60,-72,-11.9067,-18.495272
,-37,-58,-60,-72,-11.9426,-18.489272
,-37,-58,-61,-72,-11.963,-18.516572
,-37,-58,-62,-72,-11.8859,-18.42172
,-38,-58,-63,-72,-11.9089,-18.003172
,-38,-58,-65,-72,-12.237,-18.600972
,-39,-58,-65,-72,-11.9132,-18.539572
,-40,-58,-60,-72,-11.8992,-18.496372
,-38,-58,-59,-72,-11.8995,-18.554272
,-36,-58,-59,-72,-11.88,-18.601872
,-37,-58,-60,-72,-11.9801,-18.587572
,-37,-58,-60,-72,-12.0714,-18.574972
,-38,-58,-62,-71,-12.3023,-18.755771
,-39,-58,-64,-71,-12.6503,-19.230871
,-40,-58,-64,-71,-12.8264,-19.097271
,-42,-57,-61,-70,-12.7367,-19.59517
,-40,-57,-61,-70,-12.9029,-19.61157
,-37,-58,-61,-71,-13.1024,-19.103371
,-37,-57,-60,-70,-12.2825,-20.00127
,-37,-56,-59,-69,-11.9537,-20.424869
,-38,-55,-62,-68,-12.141,-21.257368
,-39,-56,-65,-69,-12.0516,-20.581169
,-41,-56,-62,-70,-12.6751,-20.57277
,-38,-56,-62,-70,-12.5782,-20.15837
,-37,-57,-61,-70,-12.0643,-20.02027
,-38,-56,-61,-69,-12.1144,-20.208369
,-38,-56,-63,-69,-12.2217,-20.294969
,-38,-56,-64,-69,-12.2268,-20.409969
,-39,-56,-64,-69,-12.2225,-20.41869
,-39,-56,-66,-69,-12.2323,-20.425869
,-40,-56,-61,-69,-12.2101,-20.380969
,-39,-56,-61,-69,-12.1952,-20.314669
,-37,-56,-61,-69,-12.2162,-20.386869
,-38,-56,-61,-69,-12.2154,-20.410369
,-38,-56,-63,-69,-12.1976,-20.501769
,-38,-56,-64,-69,-12.1667,-20.518769
,-38,-56,-66,-69,-12.1685,-20.49969
,-40,-56,-67,-69,-12.1596,-20.532769
,-39,-56,-61,-69,-12.2053,-20.496269
,-37,-56,-61,-69,-12.264,-20.537669
,-37,-56,-61,-69,-12.2549,-20.474269
,-38,-56,-62,-69,-12.2985,-20.41269
,-38,-56,-63,-69,-12.2768,-20.457769
,-38,-56,-65,-69,-12.2855,-20.449469
,-39,-56,-65,-69,-12.2695,-20.446669
,-40,-56,-62,-69,-12.2702,-20.46869
,-39,-56,-61,-69,-12.3032,-20.457569
,-38,-56,-61,-69,-12.3222,-20.442869
,-38,-56,-61,-69,-12.3269,-20.466469
,-38,-56,-63,-69,-12.4986,-20.483469
,-38,-56,-64,-69,-12.4229,-20.512369
,-38,-56,-65,-69,-12.445,-20.470969
,-39,-56,-65,-69,-12.4244,-20.490769
,-41,-56,-61,-69,-12.4796,-20.557369
,-38,-56,-61,-69,-12.4798,-20.463769
,-37,-56,-61,-69,-12.4163,-20.546569
,-38,-56,-62,-69,-12.4274,-20.594369
,-38,-56,-63,-69,-12.3984,-20.617469
,-38,-56,-64,-69,-12.5821,-20.760569
,-39,-56,-66,-69,-12.3968,-20.567769
,-40,-56,-67,-69,-12.3959,-20.56269
,-41,-56,-61,-69,-12.3794,-20.567169
,-39,-56,-61,-69,-12.3533,-20.568969
,-37,-56,-61,-69,-12.3516,-20.607569
,-38,-56,-62,-69,-12.246,-20.687569
,-38,-56,-63,-69,-12.8392,-21.138869
,-39,-56,-65,-69,-12.6807,-20.059569
,-39,-56,-68,-69,-12.4702,-20.504369
,-38,-56,-67,-69,-12.4771,-20.53269
,-37,-56,-58,-69,-12.4802,-20.583469
,-40,-56,-60,-69,-12.4224,-20.702769
,-38,-57,-62,-70,-12.4396,-19.89117
,-38,-56,-63,-69,-12.2016,-20.341669
,-38,-56,-63,-69,-12.1369,-20.386269
,-38,-56,-65,-69,-12.0938,-20.51569
,-39,-56,-65,-69,-12.1108,-20.564969
,-40,-56,-61,-69,-12.1039,-20.554969
,-39,-55,-61,-69,-12.0736,-20.726769
,-37,-56,-61,-69,-12.0969,-20.669769
,-37,-56,-61,-69,-12.0912,-20.682769
,-38,-56,-62,-69,-12.0548,-20.70169
,-38,-56,-64,-69,-12.0752,-20.647669
,-38,-56,-66,-69,-12.0141,-20.619269
,-39,-55,-66,-69,-11.9551,-20.7569
,-40,-56,-61,-69,-12.0004,-20.536769
,-39,-56,-61,-69,-11.9621,-20.521269
,-37,-56,-61,-69,-11.994,-20.482469
,-37,-56,-61,-69,-12.0499,-20.473269
,-38,-56,-63,-69,-12.2558,-20.368869
,-38,-56,-64,-69,-12.1612,-20.533569
,-38,-56,-66,-69,-12.1949,-20.444969
,-39,-56,-69,-69,-12.2298,-20.481869
,-40,-56,-71,-69,-12.3239,-20.473669
,-38,-56,-61,-69,-12.278,-20.491269
,-37,-56,-61,-69,-12.244,-20.524869
,-38,-56,-62,-69,-12.3503,-20.466469
,-38,-56,-63,-69,-12.2923,-20.39569
,-38,-56,-65,-69,-12.3286,-20.517669
,-39,-56,-65,-69,-12.3344,-20.441669
,-40,-56,-62,-69,-12.3856,-20.390769
,-40,-56,-61,-69,-12.3553,-20.432769
,-38,-56,-61,-69,-12.3339,-20.485169
,-38,-56,-62,-69,-12.3577,-20.375869
,-38,-56,-62,-69,-12.3367,-20.448669
,-38,-56,-63,-69,-12.3725,-20.46569
,-38,-56,-65,-69,-12.4807,-20.465969
,-39,-56,-68,-69,-12.4539,-20.316169
,-40,-56,-68,-69,-12.513,-20.302169
,-39,-56,-62,-69,-12.6761,-20.801569
,-40,-55,-61,-68,-12.3845,-21.276368
,-38,-56,-62,-69,-12.642,-20.238669
,-38,-55,-63,-68,-12.7129,-21.393568
,-39,-54,-65,-67,-12.6429,-21.707767
,-38,-55,-66,-68,-12.0164,-21.349668
,-39,-55,-65,-68,-11.8468,-21.066868
,-40,-55,-61,-68,-11.9628,-21.169868
,-39,-55,-61,-68,-12.0066,-21.114668
,-40,-55,-61,-68,-12.093,-21.082168
,-37,-55,-61,-68,-13.3389,-20.944868
,-38,-55,-63,-68,-11.3499,-21.089568
,-38,-55,-64,-68,-12.1066,-21.154568
,-38,-55,-66,-68,-12.0797,-21.042468
,-39,-55,-66,-68,-12.0237,-20.964568
,-40,-55,-61,-68,-12.0037,-20.944468
,-36,-55,-60,-69,-11.9482,-20.816969
,-36,-55,-56,-68,-13.2107,-20.844668
,-37,-55,-62,-68,-11.9445,-20.935768
,-38,-55,-63,-68,-12.0353,-21.012468
,-38,-55,-64,-68,-12.0451,-21.09968
,-39,-55,-66,-68,-12.0081,-21.060168
,-40,-55,-62,-68,-11.9858,-21.106568
,-39,-55,-61,-68,-11.9811,-21.051668
,-37,-55,-61,-68,-12.0101,-20.980568
,-37,-55,-61,-68,-12.0189,-21.073568
,-37,-55,-62,-68,-12.0068,-21.041868
,-38,-55,-63,-68,-12.0461,-21.016168
,-38,-55,-64,-68,-11.7221,-21.233868
,-38,-55,-65,-68,-11.6371,-21.152768
,-40,-54,-61,-67,-11.9721,-21.755567
,-41,-55,-62,-68,-11.9109,-20.960968
,-40,-55,-61,-69,-11.583,-20.744869
,-37,-55,-61,-68,-11.9464,-21.022668
,-37,-55,-62,-68,-11.984,-20.957768
,-38,-55,-63,-68,-11.9006,-21.131668
,-38,-55,-65,-68,-12.0305,-20.753868
,-40,-54,-65,-67,-12.2321,-22.021367
,-41,-54,-74,-67,-13.1199,-21.967767
,-39,-54,-66,-67,-12.9777,-22.132267
,-38,-54,-62,-67,-12.9579,-22.114667
,-38,-54,-62,-67,-12.9448,-22.094767
,-38,-54,-63,-67,-12.9667,-22.131167
,-37,-54,-63,-67,-12.0336,-22.02367
,-41,-55,-64,-68,-12.1094,-20.892768
,-39,-55,-67,-68,-12.5811,-21.210768
,-41,-55,-64,-68,-12.8352,-21.437968
,-41,-55,-62,-68,-12.521,-21.217768
,-40,-55,-61,-68,-12.4025,-21.232468
,-38,-55,-62,-68,-12.3825,-21.300868
,-37,-55,-62,-68,-12.3488,-21.338168
,-39,-55,-64,-68,-12.4523,-21.147968
,-40,-55,-66,-68,-12.489,-21.119568
,-40,-55,-69,-68,-12.4999,-21.152768
,-42,-55,-70,-68,-12.4767,-21.191868
,-38,-55,-65,-68,-12.3195,-21.149668
,-37,-55,-62,-68,-12.3331,-21.252768
,-38,-55,-62,-68,-12.3492,-21.211868
,-39,-55,-65,-68,-12.3365,-21.2668
,-38,-55,-65,-68,-12.2803,-21.313168
,-41,-55,-63,-68,-16.8997,-20.444868
,-40,-55,-74,-68,-12.3253,-21.326668
,-39,-55,-62,-68,-12.3685,-21.283268
,-39,-55,-60,-68,-12.3439,-21.350768
,-37,-55,-61,-68,-12.3668,-21.377468
,-38,-55,-62,-68,-12.3766,-21.372768
,-38,-55,-63,-68,-12.3247,-21.364768
,-37,-55,-61,-68,-12.3288,-21.389868
,-39,-55,-65,-68,-12.1989,-21.332468
,-40,-55,-72,-68,-12.0817,-21.27468
,-40,-55,-64,-68,-12.1409,-21.05368
,-39,-55,-61,-68,-12.1757,-21.056468
,-37,-55,-61,-68,-12.1729,-20.95768
,-37,-55,-63,-68,-12.216,-21.098968
,-38,-55,-63,-68,-12.0944,-21.065768
,-39,-55,-65,-68,-12.1138,-21.096468
,-39,-55,-67,-68,-12.0615,-21.202768
,-40,-55,-63,-68,-12.142,-21.371868
,-38,-55,-61,-68,-12.113,-21.161568
,-40,-55,-61,-68,-12.3228,-21.218468
,-38,-55,-62,-68,-12.372,-19.072868
,-37,-55,-64,-68,-13.5679,-19.086868
,-39,-55,-64,-68,-13.5435,-20.833168
,-40,-55,-62,-68,-12.5605,-21.272268
,-39,-55,-61,-68,-12.2719,-21.279868
,-39,-55,-61,-68,-12.1817,-21.309968
,-37,-55,-61,-68,-12.1269,-21.085568
,-37,-55,-61,-68,-12.1062,-21.084368
,-38,-55,-63,-68,-12.1253,-21.093568
,-38,-55,-64,-68,-12.1163,-21.005568
,-39,-55,-67,-68,-12.1056,-21.263468
,-40,-55,-63,-68,-12.1247,-21.240568
,-40,-55,-61,-68,-12.1181,-21.243968
,-37,-55,-61,-68,-12.187,-21.06968
,-37,-55,-61,-68,-12.1389,-20.980868
,-37,-55,-62,-68,-12.0923,-21.038768
,-38,-55,-63,-68,-12.2165,-21.005968
,-39,-55,-65,-68,-12.1336,-21.171668
,-39,-55,-68,-68,-12.3369,-20.987468
,-40,-55,-63,-68,-12.3769,-21.177568
,-39,-55,-61,-68,-12.2441,-21.313768
,-37,-55,-61,-68,-12.2107,-21.136268
,-37,-55,-61,-68,-12.1468,-21.26668
,-38,-55,-62,-68,-12.1846,-21.251168
,-38,-55,-63,-68,-12.1645,-21.261168
,-40,-55,-66,-68,-12.1899,-21.301868
,-40,-55,-69,-68,-12.2521,-21.244168
,-41,-55,-63,-68,-12.165,-21.196968
,-39,-55,-61,-68,-12.197,-21.311968
,-37,-55,-61,-68,-12.0945,-21.318168
,-37,-55,-61,-68,-12.0354,-21.444468
,-36,-55,-60,-68,-12.0252,-21.015668
,-38,-55,-63,-68,-12.1485,-21.050368
,-40,-55,-66,-68,-12.1338,-21.160468
,-40,-55,-69,-68,-12.1512,-21.229268
,-40,-55,-64,-68,-12.2061,-21.176268
,-38,-55,-61,-68,-12.2189,-21.099468
,-37,-55,-61,-68,-12.1796,-21.155968
,-37,-55,-61,-68,-12.0328,-21.229868
,-38,-55,-62,-68,-11.9786,-21.195768
,-38,-55,-64,-68,-12.0699,-21.276168
,-39,-55,-63,-68,-12.2784,-21.281668
,-40,-55,-62,-68,-12.2125,-21.362268
,-40,-55,-61,-68,-12.1776,-21.234468
,-39,-55,-61,-68,-12.1767,-21.120768
,-37,-55,-61,-68,-12.1795,-21.158168
,-38,-55,-62,-68,-12.1875,-21.150168
,-36,-55,-61,-68,-12.1834,-21.088668
,-39,-55,-64,-68,-12.1822,-21.146368
,-39,-55,-67,-68,-12.1819,-21.143768
,-39,-55,-63,-68,-12.1762,-21.130868
,-39,-55,-61,-68,-12.1792,-21.197168
,-37,-55,-61,-68,-12.2045,-21.166468
,-36,-55,-59,-68,-12.3854,-20.850368
,-37,-55,-62,-68,-13.1953,-21.188868
,-38,-55,-61,-68,-12.1847,-21.153268
,-39,-55,-62,-68,-12.1898,-21.1768
,-40,-55,-63,-68,-12.1714,-21.177868
,-39,-55,-64,-68,-12.1652,-21.162368
,-38,-55,-63,-68,-12.1485,-21.176168
,-37,-55,-64,-68,-12.1865,-21.228668
,-37,-55,-61,-68,-12.1639,-21.165168
,-38,-55,-60,-68,-12.157,-21.194568
,-38,-55,-61,-68,-12.1678,-21.189668
,-39,-55,-61,-68,-12.1793,-21.161368
,-40,-55,-63,-68,-12.1742,-21.218668
,-39,-55,-64,-68,-12.3717,-21.166668
,-38,-55,-63,-68,-12.2826,-21.22268
,-38,-55,-65,-68,-12.2803,-21.295868
,-37,-55,-61,-68,-12.2347,-21.051768
,-38,-55,-61,-68,-12.1959,-21.108668
,-38,-55,-61,-68,-12.198,-21.086368
,-39,-55,-65,-68,-11.4675,-22.349168
,-41,-55,-63,-68,-12.2068,-21.142568
,-39,-55,-64,-68,-12.1794,-21.197468
,-39,-55,-64,-68,-12.1387,-21.171368
,-37,-55,-67,-68,-12.1459,-21.219268
,-37,-55,-60,-68,-12.1212,-21.164368
,-37,-55,-60,-68,-12.1296,-21.240568
,-38,-55,-61,-68,-12.1179,-21.244268
,-39,-55,-61,-68,-12.1012,-21.167268
,-40,-55,-62,-68,-12.0974,-21.201668
,-39,-55,-64,-68,-12.098,-21.189368
,-39,-55,-64,-68,-12.087,-21.181768
,-37,-55,-61,-68,-12.0794,-21.216568
,-37,-55,-60,-68,-12.0752,-21.190968
,-37,-55,-60,-68,-12.0657,-21.196768
,-38,-55,-61,-68,-12.0622,-21.245968
,-39,-55,-61,-68,-12.0888,-20.755968
,-40,-55,-62,-68,-12.0578,-21.164668
,-39,-55,-64,-68,-12.0627,-21.212768
,-38,-55,-65,-68,-12.1554,-21.315468
,-37,-55,-65,-68,-12.1637,-21.068468
,-37,-55,-61,-68,-12.1608,-21.200568
,-37,-55,-60,-68,-12.1178,-21.149468
,-38,-55,-61,-68,-12.1155,-21.186168
,-39,-55,-61,-68,-12.1095,-21.19868
,-40,-55,-62,-68,-12.0952,-21.148768
,-39,-55,-64,-68,-12.0877,-21.203668
,-39,-55,-64,-68,-12.0962,-21.191368
,-37,-55,-64,-68,-12.0769,-21.152368
,-37,-55,-60,-68,-12.0844,-21.212368
,-37,-55,-60,-68,-12.0919,-21.140168
,-37,-55,-60,-68,-12.0619,-21.165268
,-39,-55,-61,-68,-12.0649,-21.220468
,-40,-55,-62,-68,-12.0455,-21.126868
,-39,-55,-64,-68,-12.0381,-21.139968
,-39,-55,-63,-68,-12.0427,-21.152468
,-37,-55,-64,-68,-12.0328,-21.126468
,-37,-55,-60,-68,-12.0394,-21.167568
,-37,-55,-60,-68,-12.0376,-21.144168
,-37,-55,-61,-68,-12.0262,-21.10468
,-39,-55,-61,-68,-11.9751,-21.156168
,-38,-55,-61,-68,-12.0112,-21.251768
,-40,-55,-64,-68,-11.9361,-21.380368
,-39,-55,-65,-68,-12.051,-21.387268
,-37,-55,-65,-68,-12.0817,-21.278168
,-37,-55,-72,-68,-12.0396,-21.249368
,-38,-55,-61,-68,-12.1459,-21.297368
,-38,-55,-61,-68,-12.0915,-21.225868
,-39,-55,-61,-68,-11.9587,-21.333768
,-41,-55,-62,-68,-11.9241,-21.26168
,-39,-55,-64,-68,-11.8881,-21.239468
,-38,-55,-63,-68,-11.8811,-21.225268
,-37,-55,-61,-68,-11.9097,-21.177368
,-37,-55,-60,-68,-11.8974,-21.201668
,-37,-55,-60,-68,-11.915,-21.259968
,-38,-55,-60,-68,-11.915,-21.240268
,-39,-55,-61,-68,-11.906,-21.202368
,-40,-55,-62,-68,-11.9327,-21.230268
,-39,-55,-64,-68,-12.0145,-21.151368
,-38,-55,-64,-68,-11.9644,-21.086668
,-37,-55,-64,-68,-11.9806,-21.117968
,-37,-55,-60,-68,-11.9689,-21.142768
,-37,-55,-60,-68,-11.9556,-21.115168
,-38,-55,-60,-68,-11.9599,-21.279168
,-39,-55,-61,-68,-12.0548,-21.177268
,-41,-55,-63,-68,-12.2387,-21.237968
,-39,-55,-64,-68,-12.321,-21.354368
,-38,-55,-65,-68,-12.2929,-21.328668
,-38,-55,-65,-68,-12.2948,-21.371168
,-37,-54,-61,-68,-12.2934,-21.455968
,-38,-55,-61,-68,-12.2826,-21.362168
,-38,-55,-61,-68,-12.2165,-21.435768
,-39,-54,-61,-68,-12.2783,-21.390468
,-41,-55,-63,-68,-12.2619,-21.400868
,-39,-55,-64,-68,-12.2631,-21.395168
,-38,-55,-64,-68,-12.2463,-21.301168
,-37,-55,-64,-68,-12.0908,-21.370668
,-37,-54,-72,-68,-12.1098,-21.405868
,-37,-55,-60,-68,-12.1051,-21.357468
,-38,-55,-61,-68,-12.1224,-21.36568
,-39,-55,-61,-68,-12.145,-21.397268
,-40,-55,-63,-68,-12.1158,-21.38468
,-39,-54,-64,-68,-12.0923,-21.4568
,-38,-55,-63,-68,-12.1344,-21.328268
,-37,-55,-61,-68,-12.1289,-21.374868
,-37,-54,-61,-68,-12.1869,-21.510868
,-38,-54,-61,-68,-12.2279,-21.474568
,-38,-54,-61,-68,-12.2069,-21.474468
,-39,-54,-62,-68,-12.2873,-21.349468
,-41,-55,-64,-68,-12.9976,-21.068968
,-39,-58,-65,-71,-12.5996,-19.053471
,-36,-58,-62,-71,-12.7265,-19.055271
,-37,-58,-61,-71,-12.1048,-18.859171
,-37,-58,-60,-72,-12.2588,-18.698272
,-37,-58,-60,-72,-12.3901,-18.726372
,-38,-58,-61,-72,-12.4474,-18.697872
,-39,-58,-62,-71,-12.4489,-18.756471
,-35,-58,-59,-71,-12.4689,-18.77571
,-38,-58,-62,-71,-12.6472,-18.871971
,-39,-59,-65,-72,-12.6834,-18.083472
,-38,-59,-66,-73,-12.7382,-17.811973
,-37,-59,-61,-73,-12.864,-17.947173
,-38,-59,-61,-72,-12.8065,-18.08672
,-39,-59,-62,-72,-12.9319,-18.179272
,-40,-59,-62,-72,-12.95,-18.193572
,-41,-59,-64,-72,-12.9321,-18.176572
,-40,-59,-65,-72,-12.9262,-18.220172
,-40,-59,-65,-72,-12.9066,-18.282572
,-38,-59,-65,-72,-12.9428,-18.333472
,-38,-59,-61,-72,-12.9792,-18.360372
,-38,-59,-61,-72,-12.9858,-18.392172
,-39,-59,-61,-72,-12.9937,-18.420272
,-40,-59,-62,-72,-12.9888,-18.488872
,-41,-59,-63,-72,-12.9824,-18.475772
,-40,-59,-65,-72,-12.9934,-18.547772
,-39,-58,-64,-72,-12.9876,-18.572572
,-38,-58,-62,-72,-13.0002,-18.580772
,-38,-58,-61,-72,-13.0052,-18.551172
,-38,-58,-61,-72,-13.0393,-18.586572
,-39,-58,-61,-72,-13.0267,-18.576472
,-40,-58,-62,-72,-13.0393,-18.635572
,-41,-58,-63,-72,-13.0373,-18.657572
,-40,-58,-65,-72,-13.0406,-18.627572
,-39,-59,-65,-72,-13.0613,-18.481672
,-38,-58,-66,-72,-13.1162,-18.794872
,-38,-58,-61,-71,-13.0603,-18.697571
,-38,-58,-61,-72,-13.1075,-18.731772
,-39,-58,-61,-72,-13.0487,-18.636272
,-40,-59,-62,-72,-13.0088,-18.468872
,-41,-59,-64,-72,-13.1235,-18.490772
,-40,-57,-65,-70,-13.073,-20.79757
,-40,-54,-66,-67,-13.6413,-20.979667
,-39,-55,-64,-68,-14.077,-21.060868
,-39,-55,-63,-68,-14.008,-20.583468
,-39,-56,-63,-70,-14.0615,-20.12017
,-40,-56,-63,-69,-14.0393,-17.955969
,-41,-56,-64,-69,-14.0367,-20.150569
,-42,-56,-65,-69,-14.0592,-20.213469
,-40,-56,-66,-69,-14.0269,-20.186669
,-38,-56,-62,-69,-13.9908,-20.228769
,-39,-56,-63,-69,-14.0097,-20.261969
,-39,-56,-62,-69,-13.9349,-20.246469
,-39,-56,-62,-69,-13.8479,-20.23169
,-40,-56,-63,-69,-13.7728,-20.2369
,-41,-56,-64,-69,-14.0277,-20.309869
,-43,-56,-65,-69,-13.9894,-20.399169
,-38,-56,-65,-69,-13.9719,-20.358669
,-36,-56,-61,-69,-13.9611,-20.377469
,-39,-56,-63,-69,-13.9742,-20.404969
,-39,-56,-63,-69,-13.913,-20.408669
,-39,-56,-62,-69,-13.7741,-20.402369
,-40,-57,-63,-70,-13.8648,-20.11937
,-41,-56,-63,-69,-13.5688,-20.113569
,-41,-56,-63,-69,-13.5427,-20.189269
,-40,-56,-65,-69,-13.5801,-20.296569
,-39,-56,-62,-69,-13.5355,-20.228869
,-38,-56,-62,-69,-13.5002,-20.468969
,-38,-56,-61,-69,-13.6375,-20.421269
,-39,-56,-65,-69,-13.5886,-20.48569
,-40,-56,-66,-69,-13.5344,-20.199969
,-40,-56,-69,-69,-13.5673,-20.355269
,-41,-56,-64,-69,-13.5514,-20.368369
,-42,-56,-63,-69,-13.6207,-20.398769
,-39,-56,-63,-69,-13.5644,-20.366969
,-39,-56,-63,-69,-13.5491,-20.384569
,-39,-56,-63,-69,-13.5639,-20.434269
,-39,-56,-65,-69,-13.5241,-20.386569
,-40,-56,-66,-69,-13.5328,-20.456869
,-40,-56,-69,-69,-13.493,-20.423869
,-41,-56,-64,-69,-13.5227,-20.452469
,-39,-56,-63,-69,-13.4945,-20.404869
,-39,-56,-63,-69,-13.5641,-20.431469
,-39,-56,-63,-69,-13.5488,-20.375869
,-39,-56,-64,-69,-13.5347,-20.261469
,-40,-56,-65,-69,-13.5427,-20.319569
,-41,-56,-67,-69,-13.7367,-19.974669
,-41,-55,-64,-69,-13.4368,-20.698169
,-42,-55,-62,-69,-13.2934,-20.795569
,-40,-55,-62,-69,-13.3125,-20.742869
,-38,-55,-62,-69,-13.2749,-20.733169
,-38,-55,-63,-69,-13.2958,-20.757969
,-39,-56,-64,-69,-13.3073,-20.736769
,-40,-55,-65,-69,-13.2786,-20.742169
,-40,-55,-67,-69,-13.2648,-20.805669
,-41,-55,-70,-69,-13.2155,-20.817369
,-41,-55,-64,-68,-13.2061,-20.851568
,-42,-55,-74,-69,-13.2206,-20.829769
,-38,-55,-66,-68,-13.0871,-21.105968
,-38,-54,-62,-67,-12.8398,-22.043167
,-38,-54,-63,-67,-12.8488,-21.98567
,-40,-55,-65,-68,-12.9644,-21.149568
,-40,-55,-67,-68,-12.9766,-21.222568
,-41,-55,-64,-68,-12.9326,-21.386568
,-40,-55,-62,-68,-12.9603,-21.336268
,-38,-54,-62,-68,-13.0149,-21.478968
,-38,-55,-62,-68,-13.0161,-21.469868
,-38,-55,-63,-68,-13.025,-21.373368
